data,preco,retorno,residuos,tendencia,sazonalidade,diff_1,diff_2,diff_3,diff_4,diff_5
2009-10-15,26.54,0.013363879343260665,-0.45654463501291526,25.336166666666664,0.0005510985501005062,0.34999999999999787,0.7699999999999996,0.8599999999999994,0.9399999999999977,1.0199999999999996
2009-10-16,25.88,-0.024868123587038493,-0.6116888210594356,25.3345,-0.0039651051536031415,-0.6600000000000001,-0.3100000000000023,0.10999999999999943,0.1999999999999993,0.2799999999999976
2009-10-17,25.92,0.0015455950540959051,-0.7319213791989625,25.33733333333333,-0.0027390249066892546,0.0400000000000027,-0.6199999999999974,-0.2699999999999996,0.15000000000000213,0.240000000000002
2009-10-18,25.97,0.0019290123456789932,-0.6957624644702836,25.3405,-0.0007799199684179285,0.04999999999999716,0.08999999999999986,-0.5700000000000003,-0.22000000000000242,0.1999999999999993
2009-10-19,26.01,0.0015402387370042625,-0.6493361078811329,25.340499999999995,-0.014866339721504113,0.0400000000000027,0.08999999999999986,0.13000000000000256,-0.5299999999999976,-0.17999999999999972
2009-10-20,25.23,-0.029988465974625234,-0.5808926970284277,25.35283333333333,-0.015764487869652233,-0.7800000000000011,-0.7399999999999984,-0.6900000000000013,-0.6499999999999986,-1.3099999999999987
2009-10-21,25.51,0.011097899326198979,-0.1580981233850153,25.377333333333333,-0.012185012561010356,0.28000000000000114,-0.5,-0.4599999999999973,-0.41000000000000014,-0.36999999999999744
2009-10-22,25.58,0.0027440219521754905,-0.08670199935400676,25.394166666666663,-0.016894117499281967,0.06999999999999673,0.34999999999999787,-0.43000000000000327,-0.39000000000000057,-0.3400000000000034
2009-10-23,25.98,0.015637216575449697,0.14952837675853003,25.401666666666664,-0.02210399404249169,0.40000000000000213,0.46999999999999886,0.75,-0.030000000000001137,0.010000000000001563
2009-10-24,25.64,-0.013086989992301734,0.17214334589433794,25.40633333333333,0.007039524476026179,-0.33999999999999986,0.060000000000002274,0.129999999999999,0.41000000000000014,-0.370000000000001
2009-10-25,25.29,-0.013650546021840904,0.25707081503014323,25.411499999999997,0.005082734352569398,-0.3500000000000014,-0.6900000000000013,-0.28999999999999915,-0.22000000000000242,0.05999999999999872
2009-10-26,24.95,-0.013444049031237637,0.36454149404249686,25.403166666666664,0.009689215834051008,-0.33999999999999986,-0.6900000000000013,-1.0300000000000011,-0.629999999999999,-0.5600000000000023
2009-10-27,25.37,0.0168336673346694,0.4249249816968142,25.372833333333332,-0.008377913795578918,0.4200000000000017,0.08000000000000185,-0.2699999999999996,-0.6099999999999994,-0.2099999999999973
2009-10-28,24.73,-0.025226645644461976,0.4668069261412584,25.331333333333333,-0.0072832719638244005,-0.6400000000000006,-0.21999999999999886,-0.5599999999999987,-0.9100000000000001,-1.25
2009-10-29,24.94,0.008491710473109704,0.8707930372523669,25.272000000000002,-0.007207302971576329,0.21000000000000085,-0.4299999999999997,-0.00999999999999801,-0.34999999999999787,-0.6999999999999993
2009-10-30,24.49,-0.018043303929430765,1.203282234783235,25.195666666666664,-0.011955364987079976,-0.45000000000000284,-0.240000000000002,-0.8800000000000026,-0.46000000000000085,-0.8000000000000007
